encodings,names
"[array([-0.11332054,  0.11493467,  0.09071141, -0.08777646, -0.12997128,
       -0.04921369, -0.0052727 , -0.01295548,  0.12994176, -0.03889791,
        0.25078124,  0.01090705, -0.26331088, -0.00368367, -0.02103513,
        0.14997713, -0.08508533, -0.11350325, -0.08610834, -0.06012724,
       -0.06048429, -0.00579265, -0.00211009,  0.07593825, -0.04351775,
       -0.33455059, -0.06775635, -0.06554005,  0.07992925, -0.07330306,
        0.05520458,  0.08946306, -0.15250073, -0.08509825,  0.03879376,
        0.06176884, -0.09704868, -0.04388822,  0.30224827,  0.09886039,
       -0.19817749,  0.08024281,  0.03887193,  0.35924101,  0.12306366,
        0.04362959,  0.14578155, -0.10379308,  0.08972192, -0.18856955,
        0.08902174,  0.1851413 ,  0.13029636,  0.05091335,  0.03525437,
       -0.18186991,  0.04980341,  0.12564987, -0.2320278 ,  0.13289562,
        0.1346599 , -0.05342637, -0.04191524, -0.06511264,  0.25756815,
        0.1077895 , -0.12609142, -0.14805952,  0.19347115, -0.14152014,
       -0.06957563,  0.10709982, -0.15330683, -0.12329414, -0.27505779,
        0.11010796,  0.32574117,  0.15623443, -0.12481923,  0.00387564,
       -0.05371503, -0.02122381,  0.02529004,  0.15568309, -0.14432046,
       -0.03486384, -0.01115969,  0.00982194,  0.16981159,  0.0631606 ,
       -0.06109529,  0.18231204,  0.07863145,  0.00667281,  0.01008059,
        0.02647888, -0.11770988, -0.0742608 , -0.14434959, -0.03787623,
       -0.00659508, -0.09762555,  0.04311734,  0.10119099, -0.21787669,
        0.1502704 , -0.0528681 , -0.01711228, -0.0420413 ,  0.09048746,
       -0.06010231, -0.02520385,  0.15064399, -0.210256  ,  0.2562536 ,
        0.19731796,  0.0842249 ,  0.0482796 ,  0.17563741,  0.03414296,
        0.01268617, -0.02569815, -0.10453685, -0.07214366,  0.04069638,
       -0.04619611,  0.13731332,  0.03689223])]",29
"[array([-0.05671266,  0.04769991,  0.07282583, -0.02105034, -0.09482687,
       -0.11149658, -0.03283717, -0.06738296,  0.11393467, -0.06641427,
        0.22691663, -0.08006155, -0.24567072, -0.08074396, -0.02320939,
        0.15601084,  0.00420344, -0.19222778, -0.05283786, -0.09712072,
        0.02444992,  0.07917533, -0.02512514,  0.05718735, -0.07090975,
       -0.37988907, -0.08120166, -0.12961537,  0.02533185, -0.08309179,
       -0.03074963,  0.09673098, -0.10309531, -0.07964163,  0.1142406 ,
        0.13554327, -0.02710191, -0.03921574,  0.20248877,  0.08357702,
       -0.15609011, -0.0035726 ,  0.02100201,  0.35978749,  0.09560572,
        0.0576417 ,  0.11358869, -0.06332067,  0.0575306 , -0.19538477,
        0.08476156,  0.15747082,  0.16685523,  0.03029799,  0.15251891,
       -0.08447467,  0.03666174,  0.04505821, -0.27165779,  0.07762046,
        0.13329421, -0.01550251, -0.07159215, -0.103718  ,  0.24443009,
        0.04782576, -0.13364513, -0.02606385,  0.19511083, -0.17981982,
       -0.08947472,  0.0292586 , -0.12044358, -0.14037231, -0.24058156,
        0.05481583,  0.43800849,  0.18886207, -0.2221228 ,  0.02917043,
        0.00179954, -0.00716303,  0.07592987,  0.04050566, -0.06311579,
        0.05256716, -0.10059808,  0.02603941,  0.14773391, -0.00310076,
       -0.01875498,  0.13842857,  0.0058748 ,  0.03336162,  0.06831365,
        0.04892333, -0.0874375 , -0.07350263, -0.11271983, -0.04659135,
        0.01618598, -0.08075861,  0.01515104,  0.0638715 , -0.13863944,
        0.15101953, -0.0336031 , -0.06272672, -0.08142721,  0.0971024 ,
       -0.07905752, -0.04811277,  0.12117496, -0.20119941,  0.13225983,
        0.14686647,  0.0038228 ,  0.10444503,  0.01952586,  0.0488125 ,
       -0.02474117, -0.10557339, -0.12652358, -0.18655755, -0.01217005,
        0.01777022,  0.07811846,  0.03563281])]",333
"[array([-0.09207074,  0.09604129,  0.02416206, -0.05571742, -0.04167881,
        0.04112187,  0.01825644, -0.03105552,  0.14720224, -0.06925053,
        0.18240212, -0.0673281 , -0.31439328,  0.04757297, -0.00902318,
        0.07432431, -0.07229041, -0.10706749, -0.12029287, -0.12145997,
       -0.08597858,  0.00204465, -0.03993411, -0.03423287, -0.12014776,
       -0.27452186, -0.04112944, -0.03082494,  0.0095433 , -0.09931046,
        0.04725721,  0.06794356, -0.21786037, -0.02642873,  0.04310295,
        0.07677878, -0.12223567, -0.07640233,  0.19485345,  0.03345839,
       -0.08657304, -0.05520556,  0.0521062 ,  0.26001847,  0.19087495,
        0.04949965, -0.02685919, -0.08618572,  0.13343959, -0.29729596,
        0.1329761 ,  0.1597802 ,  0.12320733,  0.1179354 ,  0.10708845,
       -0.16286719,  0.0306495 ,  0.09157545, -0.08628239,  0.0339799 ,
        0.08875807, -0.03847859, -0.07226661, -0.12480635,  0.1714972 ,
        0.04796401, -0.11107825, -0.06986468,  0.18066511, -0.08830082,
       -0.0206922 ,  0.05899267, -0.06637631, -0.20064418, -0.22109075,
        0.14808629,  0.31659737,  0.18503448, -0.12829214,  0.01709476,
       -0.03638449, -0.00564923,  0.05945092,  0.01989154, -0.0680974 ,
       -0.15123327, -0.00808869,  0.00318094,  0.22986607, -0.0237455 ,
       -0.10624712,  0.07115173, -0.06883152, -0.03286643, -0.00548489,
        0.00813847, -0.09731394, -0.0048208 , -0.11888822,  0.00567084,
        0.04606958, -0.12105446, -0.0762908 ,  0.09914532, -0.20045178,
        0.1882436 ,  0.02518732, -0.05211184,  0.03954282, -0.02876325,
       -0.1125762 ,  0.04842215,  0.15047753, -0.32132515,  0.27321026,
        0.12328012, -0.01693863,  0.16251193,  0.08293014,  0.09115571,
        0.06437805,  0.02959939, -0.15121539, -0.20236623,  0.03821353,
        0.05548357,  0.00129749,  0.01753522])]",335
"[array([-1.00636184e-02,  9.73801911e-02,  1.35542423e-01, -4.90373634e-02,
       -1.76158093e-03,  1.77081861e-02, -4.35080193e-03, -8.67317170e-02,
        1.06967941e-01, -5.98584861e-02,  2.62283087e-01,  1.13802990e-02,
       -3.37180346e-01, -1.05352387e-01, -1.90098248e-02,  2.35402305e-02,
       -1.29669353e-01, -6.89240843e-02, -8.67019817e-02, -7.45005682e-02,
        5.82659245e-02,  7.75287524e-02,  3.51131633e-02,  1.34717626e-03,
       -1.44822568e-01, -3.29180837e-01, -5.80099002e-02, -2.02924460e-02,
       -1.61591657e-02, -1.34245679e-01, -4.15792093e-02,  1.08369306e-01,
       -1.37580320e-01, -1.40923858e-02, -2.53426284e-02,  9.71961915e-02,
       -1.14073910e-01, -1.46537334e-01,  1.55271217e-01,  4.41067144e-02,
       -3.26224454e-02,  7.04233442e-03, -2.32078657e-02,  2.89577395e-01,
        1.85872912e-01, -3.22102122e-02,  3.39592509e-02, -7.37563968e-02,
        1.60079643e-01, -3.22071195e-01,  3.12642939e-02,  2.06597567e-01,
        8.52001831e-02,  1.02940708e-01,  1.26052737e-01, -1.92843556e-01,
       -2.53843367e-02,  8.31338465e-02, -1.00111000e-01,  9.49714780e-02,
       -3.28438208e-02, -8.77276435e-02,  3.19754612e-03, -1.67802066e-01,
        1.23869747e-01,  4.56088446e-02, -1.66292906e-01, -1.98103935e-02,
        1.65604919e-01, -9.53624547e-02, -6.79885000e-02,  2.12013889e-02,
       -1.28647298e-01, -1.91433027e-01, -2.18684569e-01,  1.00960948e-01,
        3.69178355e-01,  1.80666327e-01, -2.40172803e-01, -3.48748267e-02,
       -1.27279580e-01, -4.19553220e-02, -1.99455582e-03,  6.88656420e-02,
       -9.39296186e-02,  2.93116737e-03, -1.39043719e-01,  5.08159846e-02,
        1.86734468e-01,  4.62157466e-03, -6.08703569e-02,  2.96419919e-01,
        3.08243372e-02,  1.01369724e-01,  1.00788131e-01, -8.29464663e-03,
       -1.29732579e-01, -4.16571274e-05, -1.75936356e-01,  5.95319979e-02,
        3.65180895e-05, -2.53846258e-01, -4.92960587e-02,  1.21066168e-01,
       -1.06720880e-01,  2.17591375e-01,  6.03697710e-02, -1.46733876e-03,
        5.28978705e-02, -3.09892781e-02, -1.66113451e-01, -1.58767905e-02,
        1.62000567e-01, -2.99530029e-01,  1.48193032e-01,  1.63822129e-01,
        1.37612611e-01,  1.91141993e-01,  6.42216653e-02,  1.24597922e-01,
       -2.55805515e-02, -3.51714008e-02, -1.16196029e-01, -1.14468060e-01,
        6.21256325e-03,  3.48100439e-02, -5.79183474e-02,  3.33727300e-02])]",336
"[array([-0.0858492 ,  0.08159657,  0.13040388, -0.14060357, -0.09490774,
       -0.03770237, -0.09832642, -0.07409848,  0.25238055, -0.09753354,
        0.25817487, -0.02980035, -0.16001619, -0.01003624, -0.08463749,
        0.1432922 , -0.21349233, -0.14113446, -0.07855242, -0.0052723 ,
        0.0614538 , -0.03356926,  0.04525568,  0.0912311 , -0.11246057,
       -0.38422018, -0.02182844, -0.06750386, -0.00582978, -0.10293744,
        0.03516042,  0.05675948, -0.24051356,  0.0386554 , -0.08645576,
        0.16520467, -0.01851948, -0.16293913,  0.08751678,  0.0224518 ,
       -0.30817577, -0.03130789, -0.03140651,  0.22362277,  0.25204003,
       -0.05374796,  0.02842712, -0.0973083 ,  0.13281676, -0.22467566,
       -0.01518892,  0.1809925 , -0.01246526,  0.04649334,  0.04769613,
       -0.17411813,  0.08411761,  0.07353963, -0.13789111, -0.07310541,
        0.055389  , -0.0840632 ,  0.01412094, -0.1101856 ,  0.23122974,
        0.16745536, -0.12646908, -0.20036271,  0.09308944, -0.1333048 ,
       -0.06483039,  0.06242087, -0.17383347, -0.16472229, -0.31660694,
       -0.0123987 ,  0.33962199,  0.07880439, -0.17530704,  0.11797678,
       -0.11326512,  0.02071534,  0.01069021,  0.23799418,  0.00720946,
        0.16182214, -0.15415719,  0.01894101,  0.15313886, -0.05679682,
       -0.00053601,  0.24113953, -0.06993908, -0.00092172,  0.01026132,
        0.03429425, -0.16496144,  0.11761091, -0.14580533, -0.01519129,
        0.02853868,  0.04919399, -0.04354546,  0.02898164, -0.16508529,
        0.14349806,  0.00667081,  0.03915182,  0.01151906, -0.09651843,
       -0.02012579, -0.06412234,  0.14077602, -0.24547566,  0.19957827,
        0.15171972,  0.14550133,  0.18406533,  0.14025734,  0.07208791,
       -0.01022985,  0.00443783, -0.14741869,  0.05961251, -0.04009002,
       -0.03118419,  0.00095767,  0.03678168])]",4
"[array([-0.0688092 , -0.02481245,  0.0691647 , -0.05654977, -0.157323  ,
       -0.04135188, -0.13078269, -0.15582196,  0.10745941, -0.09728847,
        0.13186157, -0.11906222, -0.26964852,  0.12848842, -0.14747289,
        0.14597222, -0.09012996, -0.13171895, -0.08839185, -0.10636439,
        0.02736903, -0.01758443,  0.00425087,  0.17007975, -0.01652784,
       -0.25992158, -0.02988754, -0.06537507, -0.01319463, -0.04756703,
       -0.01051559,  0.04072582, -0.20537463,  0.03097713, -0.04512918,
        0.09103854, -0.02484327, -0.17133403,  0.18178962,  0.03419652,
       -0.22100559,  0.01786539,  0.06805823,  0.20522842,  0.18961638,
        0.01660836,  0.06986798, -0.11573701,  0.13224036, -0.33192176,
        0.04980373,  0.15813482,  0.06390788, -0.00191269,  0.09903152,
       -0.24164417,  0.02544222,  0.08893261, -0.12040304,  0.08722834,
        0.06060687,  0.06655604,  0.0073191 , -0.16603877,  0.26954427,
        0.12431318, -0.12075752, -0.09800355,  0.18031433, -0.19398212,
       -0.06890848,  0.13218085, -0.11630644, -0.19920419, -0.28044501,
        0.02409168,  0.44509566,  0.14420576, -0.12026118,  0.08887381,
       -0.0697751 , -0.0458797 , -0.0069906 ,  0.11843105, -0.01447445,
        0.06103129, -0.06815574,  0.02129845,  0.2239386 , -0.01147892,
        0.01203497,  0.29639369,  0.03714546, -0.0503597 , -0.00408139,
        0.10480186, -0.10855187, -0.01886009, -0.14961563, -0.02039174,
       -0.00671452,  0.00350484,  0.01753499,  0.0193521 , -0.24151249,
        0.09520867, -0.08313236, -0.06284853, -0.05261457, -0.03632578,
       -0.09861415,  0.02794277,  0.19955705, -0.30583212,  0.06457436,
        0.13538677,  0.17072308,  0.10655765,  0.03914228,  0.04173778,
        0.05548691, -0.05871841, -0.16233285, -0.05736187,  0.01015361,
       -0.07411042, -0.05285604,  0.12738885])]",422
[],423
"[array([-0.12288101,  0.11679015,  0.02027307, -0.06134843, -0.15321437,
        0.04973506,  0.00044013, -0.06927244,  0.22963062, -0.07338379,
        0.22711243,  0.02329324, -0.23006128, -0.0466456 , -0.0654479 ,
        0.12336736, -0.13631098, -0.12231181,  0.01432337, -0.06905361,
        0.0251291 ,  0.01975666,  0.04923308,  0.05072825, -0.09050333,
       -0.3182098 , -0.0298404 , -0.04460253,  0.06209533, -0.09953029,
       -0.04032913,  0.05484688, -0.15652281, -0.0375552 , -0.01896757,
        0.12015814, -0.11345294, -0.0451559 ,  0.21007168,  0.04193905,
       -0.14853711, -0.04763076, -0.01331313,  0.33572707,  0.15673149,
        0.05276529,  0.03087814, -0.0634205 ,  0.07837021, -0.23365431,
        0.07245665,  0.14416808,  0.03354922, -0.0127233 ,  0.06013393,
       -0.24158455, -0.02834338,  0.11203884, -0.13086912,  0.04488774,
       -0.00259297, -0.06513375, -0.02113511, -0.07286032,  0.29723933,
        0.13390806, -0.08459368, -0.1133924 ,  0.19517097, -0.06735785,
       -0.06897229,  0.03971503, -0.12102386, -0.15349254, -0.24842228,
        0.04266405,  0.42273432,  0.10483344, -0.10147298,  0.05025572,
       -0.04911501, -0.01325687,  0.04437627,  0.11085019, -0.1478143 ,
        0.04106682, -0.14847925,  0.04152939,  0.10925476, -0.00856708,
       -0.08698627,  0.16891599, -0.00604157,  0.04781139,  0.05615195,
        0.05368006, -0.13884045,  0.06951409, -0.15419754, -0.10313089,
        0.13947926, -0.12101084,  0.05962923,  0.16122164, -0.21724147,
        0.13905318, -0.01097169,  0.01927616,  0.01267305, -0.00819934,
       -0.07160304,  0.03072943,  0.14510465, -0.27085859,  0.21651512,
        0.14138527,  0.04441012,  0.20761442,  0.12037666,  0.03181034,
        0.01449801, -0.02056097, -0.15516135, -0.02958469, -0.00284188,
       -0.01961974,  0.1149057 ,  0.1154336 ])]",64
"[array([-0.08133625,  0.05787927,  0.02017263, -0.09265384, -0.09812487,
        0.00658551, -0.04341298, -0.03127979,  0.14148299, -0.08601413,
        0.17574598,  0.04726157, -0.19067372,  0.02090091, -0.1100594 ,
        0.07463758, -0.13668703, -0.14310054, -0.02469491, -0.08195325,
        0.07590157,  0.08249221, -0.04931603,  0.05373997, -0.09869708,
       -0.30901283, -0.06944749, -0.02164798, -0.01841613, -0.09701456,
        0.03274788,  0.07415906, -0.12881692,  0.03247601, -0.02883631,
        0.06062049, -0.01305865, -0.03404188,  0.15340403,  0.06219176,
       -0.15053447, -0.00912939,  0.02403375,  0.34679419,  0.17103319,
        0.02003035,  0.00895214, -0.03088939,  0.05856876, -0.3325808 ,
        0.10949494,  0.17517082,  0.07169955,  0.08340062,  0.01945228,
       -0.14782503, -0.02432562,  0.11826581, -0.05639972,  0.0519189 ,
        0.03621718,  0.01286034,  0.05768811, -0.09208218,  0.21620637,
        0.11489139, -0.14660959, -0.06251489,  0.06214145, -0.17717707,
       -0.13780627, -0.03876729, -0.10520384, -0.15960643, -0.26958761,
        0.07823055,  0.38617018,  0.20036031, -0.16040733,  0.004899  ,
       -0.13285881,  0.03518456,  0.10696918, -0.00583913, -0.1376293 ,
       -0.0010517 , -0.11981959,  0.03025549,  0.23503123,  0.04144595,
       -0.08731678,  0.22265197,  0.02871194,  0.07179572,  0.0463862 ,
        0.09444784, -0.04422449,  0.02992197, -0.12727156,  0.05670693,
       -0.01680348, -0.07963521, -0.00214231,  0.18323557, -0.19460076,
        0.2062774 ,  0.01155384,  0.0338757 ,  0.02866763,  0.11207285,
       -0.14284602, -0.07028177,  0.13947196, -0.18233065,  0.12632307,
        0.18131502,  0.0868912 ,  0.18988438,  0.12785269,  0.07037917,
       -0.03767751, -0.0631285 , -0.14563636, -0.02437241,  0.03775692,
        0.01165397,  0.00774253,  0.09280034])]",65
"[array([-0.19274297,  0.12760504,  0.0453679 , -0.04163352, -0.10662431,
        0.07863785, -0.04030769, -0.11820257,  0.15264578, -0.11639348,
        0.26376778,  0.03301026, -0.20382643, -0.03703701, -0.02977452,
        0.13625996, -0.16250135, -0.1508109 , -0.05974317, -0.10697825,
        0.12492211,  0.05963647, -0.12466615,  0.09878328, -0.13296421,
       -0.27103502, -0.0267154 , -0.10341723,  0.05169738, -0.16083866,
       -0.01668375, -0.01957932, -0.15485789,  0.0057774 , -0.00799242,
        0.15155692, -0.02629215, -0.03688316,  0.17693476,  0.01891796,
       -0.15659602,  0.07866442,  0.07761767,  0.30233106,  0.17635083,
        0.01419026,  0.02987783, -0.07921476,  0.21554221, -0.25029978,
        0.04963692,  0.15948971,  0.15901777,  0.12148951,  0.00052263,
       -0.18872483, -0.04824616,  0.07143629, -0.19258702,  0.13807854,
        0.11911724, -0.11547685, -0.01465832, -0.06014554,  0.17694318,
        0.08265363, -0.16367555, -0.12968473,  0.10515735, -0.17039807,
       -0.10312196,  0.06097848, -0.11688884, -0.19009018, -0.22568342,
        0.12768057,  0.48945785,  0.14991285, -0.1476057 ,  0.01809941,
       -0.06852449, -0.09343032,  0.0068232 ,  0.11141765, -0.02884339,
        0.00287493, -0.07150799,  0.11875623,  0.26478913,  0.04398256,
        0.06090392,  0.28717279,  0.03915627,  0.05275722, -0.00825894,
        0.12688246, -0.12245596, -0.00948992, -0.05115799, -0.01891824,
       -0.07617515, -0.09987243,  0.07540824,  0.04189401, -0.19064274,
        0.27624837, -0.02190732,  0.06165093, -0.06120464,  0.02304105,
       -0.10222599,  0.04167938,  0.17027865, -0.21131071,  0.18808191,
        0.15314722,  0.13837546,  0.14942789,  0.09681012,  0.06879459,
        0.03675884, -0.05117532, -0.1802364 , -0.06953755,  0.01187992,
       -0.06708783,  0.06713104,  0.06276014])]",66
"[array([-1.45537600e-01,  2.70398557e-02,  6.08665161e-02, -9.50951055e-02,
       -5.77759407e-02, -3.34602669e-02,  5.04536331e-02, -2.26901602e-02,
        8.56360868e-02, -9.65787768e-02,  1.39478937e-01,  4.44209725e-02,
       -2.87373394e-01, -1.10620104e-01,  1.52582536e-02,  1.40502661e-01,
       -5.65215088e-02, -1.07227474e-01, -1.59447014e-01, -1.38027906e-01,
        1.32889254e-02,  4.36084159e-02, -8.68459716e-02, -2.90570036e-02,
       -7.78172240e-02, -2.12325647e-01, -1.73649341e-02,  4.12647054e-03,
       -4.26881835e-02, -7.92400911e-02,  1.21020682e-01,  1.09619752e-01,
       -1.33210108e-01, -6.96263388e-02,  5.08582871e-03,  1.18516371e-01,
       -7.64341950e-02, -3.26413289e-02,  1.73147470e-01,  4.44387645e-02,
       -1.47226974e-01, -6.04258850e-02,  7.32275993e-02,  3.06804895e-01,
        1.45397291e-01,  8.65860377e-03, -5.85465319e-03, -2.30331961e-02,
        1.18636072e-01, -3.39332402e-01,  1.77280456e-02,  8.32739323e-02,
        1.32524073e-01,  1.11387394e-01,  7.91421607e-02, -1.39968246e-01,
        9.88989845e-02,  1.03672713e-01, -2.45331004e-01,  6.46317005e-02,
        1.77534502e-02, -2.08026245e-01, -1.38584375e-01, -7.43980780e-02,
        1.60137251e-01,  9.02754217e-02, -1.26447827e-01, -7.95772374e-02,
        2.21376762e-01, -1.25993639e-01, -8.18654522e-02,  7.87522048e-02,
       -4.26905975e-02, -1.63797766e-01, -2.47557938e-01,  9.31572318e-02,
        3.43437374e-01,  2.20326349e-01, -2.24148601e-01, -3.96048725e-02,
       -1.35312751e-02,  7.26935687e-03,  1.29388630e-01,  9.45186764e-02,
       -2.09973902e-02, -5.89967780e-02, -2.57162973e-02, -3.33207659e-04,
        1.32444739e-01,  2.23521888e-03, -9.28288251e-02,  1.83838531e-01,
        1.22109368e-01, -2.32884474e-03,  3.23584899e-02,  1.98140871e-02,
       -2.91825980e-02, -1.20224673e-02, -1.60595030e-01, -3.24850492e-02,
        1.19435310e-01, -1.36349425e-01,  4.75449078e-02,  6.41207397e-02,
       -8.36437345e-02,  2.66982645e-01,  4.64552045e-02,  5.46152424e-03,
        2.16874070e-02, -1.03504648e-02, -5.78459837e-02,  6.68927608e-03,
        1.26757115e-01, -1.91177592e-01,  2.07349449e-01,  2.12274939e-01,
       -4.40917686e-02,  1.43456638e-01,  8.75800252e-02,  1.12064183e-01,
        2.26977021e-02, -5.77996448e-02, -1.18668102e-01, -1.45059571e-01,
        4.82983999e-02, -3.46620288e-03,  6.98910430e-02,  3.33497114e-02])]",67
[],68
"[array([-0.11126197,  0.06353921,  0.05562843, -0.08757083, -0.09307165,
        0.0426177 ,  0.01937367, -0.00130449,  0.08377329, -0.06336797,
        0.17389128, -0.03590554, -0.34840396, -0.03248378,  0.10913789,
       -0.00403855, -0.15361333, -0.12720682, -0.14426464, -0.09625602,
        0.06617911,  0.01525382, -0.05270712, -0.01981361, -0.17203732,
       -0.32749489, -0.05281658, -0.08780561,  0.01557669, -0.14559557,
        0.02264985, -0.01788765, -0.10539223, -0.07329712,  0.02886327,
        0.15435365, -0.08509167, -0.08824705,  0.24362944, -0.02365356,
       -0.12823382,  0.02645219,  0.07153785,  0.28461617,  0.16173521,
        0.01708332, -0.00718188, -0.0438975 ,  0.19795662, -0.27953902,
        0.07882468,  0.21796863,  0.19225509,  0.07905859,  0.18989968,
       -0.17714581,  0.04077367,  0.11602756, -0.205116  ,  0.06361671,
        0.06311477, -0.10246958,  0.01596945, -0.13261785,  0.17588805,
        0.00455059, -0.12648389, -0.05398   ,  0.22602704, -0.05604923,
       -0.0584759 ,  0.03592   , -0.13974777, -0.16637626, -0.21583953,
        0.08698235,  0.37907988,  0.16565502, -0.21291097,  0.01095278,
       -0.10830196, -0.09033667, -0.00301642,  0.05634825, -0.0936894 ,
       -0.00486283, -0.09953046,  0.11092132,  0.14534856, -0.00204348,
        0.02647967,  0.16469213,  0.0958262 ,  0.04889193,  0.11975423,
       -0.0190588 , -0.19207858, -0.06599902, -0.1999179 ,  0.0070322 ,
        0.03138318, -0.21926039,  0.03186497,  0.131919  , -0.15666342,
        0.1961946 ,  0.0357695 , -0.07652034, -0.06769203, -0.02659444,
       -0.07506217,  0.0196705 ,  0.17721519, -0.30274731,  0.11809414,
        0.1676556 ,  0.03864629,  0.1412461 ,  0.05138196,  0.04969372,
       -0.00815513,  0.01348972, -0.2332935 , -0.10050758, -0.02574575,
        0.04736449,  0.01591988,  0.08166485])]",69
"[array([-1.50789484e-01,  8.75847116e-02, -3.52884643e-02, -6.12013936e-02,
       -7.12795928e-02, -5.06029129e-02, -1.52488291e-01, -9.89844128e-02,
        1.43062383e-01, -1.63520146e-02,  1.95652395e-01,  2.50125937e-02,
       -1.94564015e-01, -1.33144110e-01, -9.65269655e-03,  9.85355750e-02,
       -1.73767164e-01, -1.74185663e-01, -4.44839410e-02, -1.47535458e-01,
        7.17167184e-02,  6.83885664e-02,  5.42358831e-02,  7.03712478e-02,
       -2.29783490e-01, -3.63300055e-01, -1.26475677e-01, -1.24706864e-01,
        6.08176142e-02, -9.26951170e-02,  1.63252540e-02,  3.41631414e-04,
       -2.22017288e-01, -5.92133924e-02,  1.03836246e-01,  1.56508282e-01,
        9.17266123e-03, -6.12012371e-02,  1.25315115e-01,  5.66377677e-02,
       -5.94892539e-02, -7.38374218e-02, -3.51597145e-02,  2.93024421e-01,
        1.64702296e-01,  6.68941587e-02,  7.42817968e-02, -3.58342752e-02,
        1.26428932e-01, -2.46772587e-01,  1.90612093e-01,  1.75965250e-01,
        1.11941978e-01,  4.21694964e-02,  1.52679160e-01, -1.05155587e-01,
        3.90440449e-02,  2.20117956e-01, -1.63979307e-01,  9.56774727e-02,
        4.94338721e-02, -1.60829406e-02, -6.04287162e-02, -9.75811854e-02,
        2.09889635e-01,  1.27452359e-01, -1.55567691e-01, -1.08855009e-01,
        1.15306348e-01, -1.26672775e-01, -6.95496351e-02,  4.56621051e-02,
       -1.08228177e-01, -1.76646084e-01, -3.65684539e-01,  3.16497758e-02,
        4.18175995e-01,  1.63784936e-01, -2.50173181e-01, -5.55740530e-03,
       -2.50768289e-02,  5.57961762e-02,  9.55426991e-02,  2.57529840e-02,
       -1.11512557e-01,  3.40089761e-03, -1.33881882e-01,  1.05289370e-02,
        1.91291139e-01,  6.53155297e-02, -9.61006209e-02,  2.16451332e-01,
       -5.18962964e-02,  9.59649980e-02,  8.83219913e-02,  7.43397921e-02,
       -7.69274756e-02, -9.66991484e-02,  9.68726911e-03,  1.07104238e-02,
        4.05667126e-02, -5.50593026e-02, -7.64214993e-02,  1.06076948e-01,
       -9.00770947e-02,  1.40445113e-01, -1.82339624e-02,  3.63427587e-02,
       -6.11273646e-02,  8.76372308e-03, -1.42866164e-01, -7.47171417e-02,
        1.40572384e-01, -3.05863053e-01,  1.78731278e-01,  1.96735010e-01,
       -3.39821428e-02,  1.86749578e-01,  2.05519851e-02,  6.58466741e-02,
       -4.88247909e-02, -3.83311436e-02, -1.34146914e-01, -1.14800446e-01,
       -7.49166217e-03, -4.98386770e-02, -3.60785984e-04,  1.35875028e-02])]",70
